"","STU_ID","UWFGPA1stYear","Prior_Hours","StartMajor","ReStartMajor","Gender","Ethnicity","ReEthnicity","County","ReCounty","FirstMathCrs","ReFirstMathCrs","FirstMathCrsGrade","UWFHour1stTerm","UWFGPA1stTerm","Drop1stYear","GPA_HIGHSCHOOL","ENC1101","ENC1101grade","CHM2045","CHM2045grade","BSC2010","BSC2010grade","BSC2844","BSC2844grade","PSY2012","PSY2012grade","X","Cohort","Term","FirstTermCRSs","FristTermGrades","DEPTCode"
"248","4A9284462068AE65DE90891120D4CC800D55B41D",3.759459459,3,"Biomedical Sciences","Biomedical Sciences","F","Asian","Asian","ESCA","ESCA","MAC1147","MAC1147","A",14,4,"Retained",4.31,"Others","Others","Others","Others","BSC2010","A","Others","Others","PSY2012","A",247,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_PSY2012_SPC2608","A_A_A_A","BY_BY_PSY_COM"
"249","4AC0D692513940FDCE83AC17A65AA06FF53CA96F",0,13,"Marine Biology","Marine Biology","M","American Indian/Alaskan Native","Others","NFLA","NFLA","MAC1147","MAC1147","W",0,0,"Dropped",2.9,"ENC1101","W","Others","Others","Others","Others","BSC2844","W","Others","Others",248,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2011_BSC2011L_BSC2844_ENC1101_MSL1001","W_W_W_W_W","BY_BY_BY_EF_MIS"
"250","4AF339EDFFF717C224B53187C21F4B1ACE752973",3.425,16,"Marine Biology","Marine Biology","F","White","White","NFLA","NFLA","MAC1147","MAC1147","B",15,3.593333333,"Retained",3.85,"Others","Others","CHM2045","A","BSC2010","B+","Others","Others","PSY2012","A",249,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_CHM2045_CHM2045L_PSY2012","B+_A_A_A_A","BY_BY_CHM_CHM_PSY"
"251","4AFF3D6B01517B152CB143CC923CC80F6C3BD725",1.472222222,1,"Information Technology","Information Technology","M","Hispanic","Hispanic","OKAL","OKAL","MAC1147","MAC1147","D",11,0.663636364,"Dropped",2.7,"ENC1101","W","Others","Others","Others","Others","Others","Others","PSY2012","F",250,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","ANT2000_CGS2920_ENC1101_PSY2012","F_B+_W_F","ANT_IT_EF_PSY"
"252","4B34D11444F6B6F7CBE4CCEE4E69314102CC4683",1.433333333,6,"Mechanical Engineering","Mechanical Engineering","M","White","White","SANT","SANT","MAC1147","MAC1147","F",16,0.80625,"Dropped",2.78,"ENC1101","C+","CHM2045","NF","Others","Others","Others","Others","PSY2012","C",251,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","ANT2000_CHM2045_ENC1101_PSY2012","F_NF_C+_C","ANT_CHM_EF_PSY"
"253","4BA25D1A9E04F4D41935204666D3BE70CA977523",3.058333333,12,"Mechanical Engineering","Mechanical Engineering","M","Hispanic","Hispanic","ESCA","ESCA","NoAttempt","NoAttempt","NoAttempt",15,2.4,"Retained",3.64,"Others","Others","Others","Others","Others","Others","Others","Others","PSY2012","C",252,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","ART1015C_BSC1085_COM2713_PSY2012_SPC2608","B_C_C_C_B","ART_BY_COM_PSY_COM"
"254","4C0BBDF2BB2DD863BBB444BA20DF704A25A39EEA",3.128571429,7,"Biology","Biology","M","White","White","BROW","Others","NoAttempt","NoAttempt","NoAttempt",0,0,"Dropped",3.08,"Others","Others","Others","Others","BSC2010","W","BSC2844","W","Others","Others",253,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_BSC2844_ENC1102_SYG2000","W_W_W_W_W","BY_BY_BY_EF_ANT"
"255","4CA104499A80979F504895C5B6187AFA7B903A53",2.304545455,60,"Electrical Engineering","Electrical Engineering","M","White","White","ESCA","ESCA","MAC2311","MAC2311","C",11,2.536363636,"Retained",3.93,"Others","Others","CHM2045","C","Others","Others","Others","Others","Others","Others",254,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_EEL4834_EGS4032","C_A_W_B+","CHM_CHM_ECP_ECP"
"256","4CD5A649D990739969278707F093292D70C26FEA",2.85,18,"Biomedical Sciences","Biomedical Sciences","F","White","White","SANT","SANT","MAC1105C","MAC1105C","W",6,2.85,"Retained",3.72,"Others","Others","Others","Others","BSC2010","W","Others","Others","Others","Others",255,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","ANT2000_BSC2010_BSC2010L_LIT2000","B-_W_W_B","ANT_BY_BY_EF"
"257","4D12C3F78C79BDA662CD3E59E38EAFA82ED81DF8",2.878787879,24,"Biology","Biology","F","Two or More","Two or More","SANT","SANT","MAC1114","Others","C-",14,2.8,"Retained",4.46,"Others","Others","Others","Others","BSC2010","C","BSC2844","A","PSY2012","A",256,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_BSC2844_IDH1040_PSY2012","C_A_A_B-_A","BY_BY_BY_HON_PSY"
"258","4DD46F968369AD397C33C45602A76329FE8E4ADE",3.57,12,"Environmental Management","Environmental Management","M","White","White","ESCA","ESCA","NoAttempt","NoAttempt","NoAttempt",13,3.630769231,"Retained",3.83,"ENC1101","A-","Others","Others","Others","Others","Others","Others","Others","Others",257,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC1005_BSC1005L_ECO2013_ENC1101_SPC2608","B+_A_A-_A-_A-","BY_BY_ME_EF_COM"
"259","4DDD60FAE3E640C46F3008D53C3A04FB22C40DEA",3.146153846,15,"Biomedical Sciences","Biomedical Sciences","M","White","White","OKAL","OKAL","MAC1147","MAC1147","A",13,3.146153846,"Dropped",3.45,"Others","Others","CHM2045","B+","BSC2010","C","BSC2844","C","Others","Others",258,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_BSC2844_CHM2045_CHM2045L","C_B_C_B+_A","BY_BY_BY_CHM_CHM"
"260","4DE011B858D8B027B7D880589AC0790B4F9805AE",2.525,0,"Computer Engineering","Computer Engineering","M","White","White","OKAL","OKAL","MAC1147","MAC1147","C-",13,2.207692308,"Retained",3.5,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",259,"2017_2017_2017","Fall 2017_Fall 2017_Fall 2017","COP2253_ENC1102_MUL2010","D_A_C+","SS_EF_MUS"
"261","4E2A0D661E8741E1ACDB626CEC76A49014068B31",3.040625,0,"Biochemistry","Biochemistry","F","White","White","ESCA","ESCA","MAC1147","MAC1147","A",14,3.457142857,"Retained",3.33,"ENC1101","A","CHM2045","B-","Others","Others","Others","Others","Others","Others",260,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","ANT2000_CHM2045_CHM2045L_ENC1101","B_B-_B+_A","ANT_CHM_CHM_EF"
"262","4E2F743D2B4391A35FD5F0D33FEBFC2FC53A3BD8",3.252631579,89,"Biomedical Sciences","Biomedical Sciences","F","White","White","OKAL","OKAL","NoAttempt","NoAttempt","NoAttempt",15,3.46,"Retained",4.12,"Others","Others","CHM2045","A","Others","Others","BSC2844","A","Others","Others",261,"2017_2017_2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010L_BSC2844_CHM2045_CHM2045L_HSC3535_IDH1040_PHY2053","A_A_A_A_B-_B+_B+","BY_BY_CHM_CHM_AHLS_HON_PHY"
"263","4E434390540ED29A417191CDCBE303B2026E44F4",1.961904762,64,"Natural Science","Natural Science","F","White","White","OKAL","OKAL","MAC1147","MAC1147","D+",15,2.146666667,"Retained",3.27,"Others","Others","CHM2045","D+","Others","Others","Others","Others","Others","Others",262,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_ESC2000_ESC2000L_LIT2000","D+_B_C-_B_A","CHM_CHM_EVR_EVR_EF"
"264","4E5CF502D43E5AE3B1BD0E983A3E842EDD47E5F0",2.8,12,"Marine Biology","Marine Biology","M","Hispanic","Hispanic","BREV","Others","MAC1147","MAC1147","D",14,2.142857143,"Retained",3,"ENC1101","B","Others","Others","BSC2010","D","Others","Others","Others","Others",263,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_ENC1101_MUH2930","D_C_B_A","BY_BY_EF_MUS"
"265","4E6018948EE1F65D4191308D658DC2B84B93DEEB",3.174074074,37,"Mechanical Engineering","Mechanical Engineering","M","White","White","POLK","Others","MAC1147","MAC1147","A",14,3.635714286,"Retained",4.08,"Others","Others","CHM2045","B+","Others","Others","Others","Others","Others","Others",264,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_EGS4032_IDH1040","B+_A_A_B","CHM_CHM_ECP_HON"
"266","4ED897AC7982B0C0434B41DE06F4EDCD1F7C534A",1.742857143,19,"Biomedical Sciences","Biomedical Sciences","M","White","White","WALT","WALT","MAC1147","MAC1147","W",8,1.525,"Dropped",2.92,"Others","Others","CHM2045","D+","BSC2010","C","BSC2844","NF","Others","Others",265,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_BSC2844_CHM2045_CHM2045L","C_C+_NF_D+_W","BY_BY_BY_CHM_CHM"
"267","4EDCFAC04F26759D76A88750D2115D098C0E402B",3.170967742,6,"Biology","Biology","F","African American","African American","ESCA","ESCA","NoAttempt","NoAttempt","NoAttempt",15,3.34,"Retained",3.76,"ENC1101","A","Others","Others","Others","Others","Others","Others","Others","Others",266,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","ANT2000_CGS2060_ENC1101_GEB1011_SPC2608","B_B-_A_A_B","ANT_SS_EF_MM_COM"
"268","4EFE0F521924D96F8FFC11915527E20B1E10646B",2.541935484,9,"Natural Science","Natural Science","M","White","White","SANT","SANT","MAC1147","MAC1147","C+",12,2.633333333,"Retained",3.07,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",267,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","ENC1102_ESC2000_MSL1001_MSL1001_MSL1001","B+_C-_A-_A-_A-","EF_EVR_MIS_MIS_MIS"
"269","4F1FF13A5211D92DBB9BCE788595FCF53EECA618",0.17,49,"Computer Science","Computer Science","M","White","White","SANT","SANT","NoAttempt","NoAttempt","NoAttempt",13,0.130769231,"Dropped",4.2,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",268,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","ARH1000_COP2334_ESC2000_ESC2000L_GEO3372","F_F_F_C-_F","ART_SS_EVR_EVR_EVR"
"270","4FB79A3DE363E8E555D36F25E6BD1F37F57E14F3",3.203703704,0,"Chemistry","Chemistry","F","African American","African American","NFLA","NFLA","MAC1147","MAC1147","C",14,2.4,"Retained",3.23,"ENC1101","B+","CHM2045","D","Others","Others","Others","Others","Others","Others",269,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","ANT2400_CHM2045_CHM2045L_ENC1101","B_D_A-_B+","ANT_CHM_CHM_EF"
"271","500520CA868B0F6ADA0DAA7E9A1666CF7F385AE2",2.916666667,21,"Marine Biology","Marine Biology","M","White","White","SANT","SANT","MAC1147","MAC1147","B-",13,2.776923077,"Retained",3.89,"Others","Others","CHM2045","C","BSC2010","B","BSC2844","A","Others","Others",270,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_BSC2844_CHM2045_CHM2045L","B_B_A_C_B+","BY_BY_BY_CHM_CHM"
"272","504B0BF09A05D7D42229CBB29F7E3760F1D163EA",3.677777778,29,"Biomedical Sciences","Biomedical Sciences","F","White","White","SANT","SANT","MAC1147","MAC1147","A",15,3.613333333,"Dropped",4,"Others","Others","CHM2045","A","Others","Others","Others","Others","Others","Others",271,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_HSC3535_PCB3063C","A_A_B_B+","CHM_CHM_AHLS_BY"
"273","508727F95CBF95286AE499B39DCCDD032FDCC83F",2.848148148,7,"Computer Engineering","Computer Engineering","M","Two or More","Two or More","ESCA","ESCA","MAC2312","MAC2312","C",12,2.575,"Retained",4.24,"Others","Others","CHM2045","B","Others","Others","Others","Others","PSY2012","C+",272,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_EGS1006_PSY2012","B_A-_B+_C+","CHM_CHM_MEC_PSY"
"274","50B90E734C4934658E2C6FCE374CAB4184E34785",3.940740741,20,"Mechanical Engineering","Mechanical Engineering","M","White","White","OKAL","OKAL","MAC1147","MAC1147","A",13,3.946153846,"Retained",3.63,"Others","Others","CHM2045","A","Others","Others","Others","Others","Others","Others",273,"2018_2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","AFR1101_AFR1101L_CHM2045_CHM2045L_EGS1006_LIT2000","A_XX_A_A_B+_A","AFR_AFR_CHM_CHM_MEC_EF"
"275","517A57F8618F4A6A832D29147C35C690B3708A85",2.715625,9,"Computer Science","Computer Science","F","White","White","SANT","SANT","MAC1147","MAC1147","A-",13,3.076923077,"Retained",4.05,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",274,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","CIS2530_COP2253_LIT2000","C_A-_B-","SS_SS_EF"
"276","51B58B83E83F1A919DB95793A7FC268A2E2D0BD8",3.291666667,21,"Biomedical Sciences","Biomedical Sciences","M","Two or More","Two or More","OKAL","OKAL","MAC2311","MAC2311","C+",12,3.025,"Retained",3.89,"Others","Others","Others","Others","BSC2010","B","BSC2844","A","Others","Others",275,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_BSC2844_POS2041","B_B_A_A-","BY_BY_BY_GOV"
"277","51CF22932523C9356DD63714A69B1F966AA1CB69",1.984,6,"Computer Engineering","Computer Engineering","M","Two or More","Two or More","SANT","SANT","MAC1147","MAC1147","C-",14,2.157142857,"Dropped",2.62,"Others","Others","CHM2045","F","Others","Others","Others","Others","Others","Others",276,"2017_2017_2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","AMH2010_CHM2045_CHM2045L_EGS1006_MSL1001_MSL1001_MSL1001","B_F_B_A_A-_A-_A-","HIS_CHM_CHM_MEC_MIS_MIS_MIS"
"278","53225104837758145A036A4BD33CAFE56561ACC2",3.00862069,26,"Biomedical Sciences","Biomedical Sciences","M","White","White","ESCA","ESCA","MAC2311","MAC2311","B",14,2.571428571,"Retained",4.41,"Others","Others","Others","Others","BSC2010","C+","Others","Others","Others","Others",277,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","AMH2020_BSC2010_BSC2010L_IDH1040","C_C+_B_B-","HIS_BY_BY_HON"
"279","53C878600AC9D60E8BD6CC7A84614C9BE01CB755",3.437931034,7,"Biology","Biology","M","White","White","SANT","SANT","NoAttempt","NoAttempt","NoAttempt",14,3.571428571,"Retained",3.45,"Others","Others","CHM2045","B","BSC2010","B","Others","Others","Others","Others",278,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_CHM2045_CHM2045L_LIT2000","B_A_B_A_A","BY_BY_CHM_CHM_EF"
"280","53E92B1B3064D5AA86BAF461ED7C4ACEAF497E5C",4,62,"Electrical Engineering","Electrical Engineering","M","White","White","ESCA","ESCA","MAC2312","MAC2312","A",17,4,"Dropped",4.4,"Others","Others","CHM2045","A","Others","Others","Others","Others","Others","Others",279,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_CNT4007_EGS4032_HSC2100","A_A_A_A_A","CHM_CHM_SS_ECP_HLP"
"281","53F81FB1687CBE0549CD54DB02A9FE2123568608",2.571428571,40,"Biomedical Sciences","Biomedical Sciences","F","White","White","CLAY","Others","MAC1147","MAC1147","F",14,1.285714286,"Dropped",4.17,"Others","Others","CHM2045","NF","Others","Others","Others","Others","PSY2012","B",280,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_HSC3535_PSY2012_PSY2012","NF_B_C_B_B","CHM_CHM_AHLS_PSY_PSY"
"282","553EB4A25E82704A382623435068B9DA05973E0E",3.403333333,22,"Mechanical Engineering","Mechanical Engineering","M","White","White","OKAL","OKAL","MAC2313","Others","C+",14,2.935714286,"Dropped",4.18,"ENC1101","B","CHM2045","B+","Others","Others","Others","Others","Others","Others",281,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_EML3022_ENC1101","B+_A_B_B","CHM_CHM_MEC_EF"
"283","556FB970403B057682DDE44A2D4294FEC8FF8EAE",3.628571429,9,"Computer Science","Computer Science","F","Asian","Asian","SANT","SANT","NoAttempt","NoAttempt","NoAttempt",15,3.74,"Retained",4.17,"ENC1101","A","Others","Others","Others","Others","Others","Others","PSY2012","A",282,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","CGS2060_COP2334_ENC1101_IDH1040_PSY2012","A_A_A_B-_A","SS_SS_EF_HON_PSY"
"284","557C32329BA48FF3E5A05DB9BAC79E6A88C142FF",3.278787879,24,"Mechanical Engineering","Mechanical Engineering","M","White","White","SANT","SANT","MAC1147","MAC1147","A",15,3.533333333,"Retained",3.67,"Others","Others","CHM2045","B","Others","Others","Others","Others","Others","Others",283,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","CHM2045_CHM2045L_EGS1006_EGS4032_MUH2930","B_A_B_B_A","CHM_CHM_MEC_ECP_MUS"
"285","56BD7E16AE33FB10B0EB91FFC429FF061C087E10",3.492,23,"Biomedical Sciences","Biomedical Sciences","F","White","White","SANT","SANT","MAC1147","MAC1147","C",11,2.090909091,"Retained",4.09,"Others","Others","CHM2045","D","BSC2010","W","Others","Others","Others","Others",284,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_CHM2045_CHM2045L_LIT2000","W_W_D_B_B","BY_BY_CHM_CHM_EF"
"286","572C1F436B5CBFBA135883D50F2830F42989DBA8",3.203448276,18,"Computer Science","Computer Science","M","White","White","SANT","SANT","MAC1147","MAC1147","B",13,3.623076923,"Retained",4.57,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",285,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","COP2334_CRW2001_GEB1011","A-_A_A","SS_EF_MM"
"287","57D3AB57D30CA7FB398D052CB0479CB72393083A",2.959259259,6,"Cybersecurity","Cybersecurity","F","Asian","Asian","ESCA","ESCA","MAC1147","MAC1147","A",14,3.421428571,"Retained",3.43,"ENC1101","B","Others","Others","Others","Others","Others","Others","Others","Others",286,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","CIS2530_COP2253_ENC1101_SLS1109","C+_A_B_A","SS_SS_EF_SLS"
"288","580583B630A6AB86B95D21523D7AB6EF013A3AFA",2.760869565,9,"Computer Science","Computer Science","M","White","White","NFLA","NFLA","MAC1147","MAC1147","B+",14,3.035714286,"Retained",3.27,"Others","Others","CHM2045","A-","Others","Others","Others","Others","PSY2012","B-",287,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_LIT2000_PSY2012","A-_C_B-_B-","CHM_CHM_EF_PSY"
"289","582467ACD68DA421C8EC261A34AABDE83F432192",2.8,88,"Biochemistry","Biochemistry","M","White","White","OKAL","OKAL","NoAttempt","NoAttempt","NoAttempt",14,2.685714286,"Retained",4.32,"Others","Others","Others","Others","BSC2010","B+","Others","Others","Others","Others",288,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_CHM2210_CHM2210L_IDH1040","B+_A_C_B-_C","BY_BY_CHM_CHM_HON"
"290","591EA12E6B9472CB0E2D722A8FC1D0452381446F",3.584848485,9,"Cybersecurity","Cybersecurity","F","White","White","PINE","Others","MAC1147","MAC1147","A",13,4,"Retained",4.05,"Others","Others","Others","Others","Others","Others","Others","Others","PSY2012","A",289,"2018_2018_2018","Fall 2018_Fall 2018_Fall 2018","CHM1020_COP2334_PSY2012","A_A_A","CHM_SS_PSY"
"291","59376E7960D5C516722EF76D3192B64A6241352A",3.067647059,4,"Cybersecurity","Cybersecurity","F","White","White","SANT","SANT","NoAttempt","NoAttempt","NoAttempt",12,3.025,"Retained",3.6,"ENC1101","A-","Others","Others","Others","Others","Others","Others","PSY2012","A-",290,"2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018","CIS2530_COP2334_ENC1101_PSY2012","B-_C_A-_A-","SS_SS_EF_PSY"
"292","59758B0D31A474DFACE9A7D3DEC8CA21EA48AA6C",3.834285714,46,"Biomedical Sciences","Biomedical Sciences","F","White","White","HILL","HILL","MAC2311","MAC2311","B+",15,3.673333333,"Retained",5,"Others","Others","Others","Others","BSC2010","B+","BSC2844","A","Others","Others",291,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_BSC2844_HSC3535_LIT2000","B+_A_A_A_A","BY_BY_BY_AHLS_EF"
"293","59D120D09A0B0E5682DADFF058EC0100457AB501",3.2,0,"Marine Biology","Marine Biology","M","White","White","ESCA","ESCA","MAC1105C","MAC1105C","B",15,3,"Retained",4.17,"ENC1101","A","Others","Others","BSC2010","D+","BSC2844","A","Others","Others",292,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","BSC2010_BSC2010L_BSC2844_ENC1101_SYG2000","D+_C_A_A_A-","BY_BY_BY_EF_ANT"
"294","5A554D806F6DCA2C1B2E6E69531352F067F3AD2C",3.736585366,0,"Mechanical Engineering","Mechanical Engineering","M","Two or More","Two or More","ESCA","ESCA","MAC1147","MAC1147","A",15,3.8,"Retained",3.71,"ENC1101","A-","CHM2045","A","Others","Others","Others","Others","Others","Others",293,"2018_2018_2018_2018_2018","Fall 2018_Fall 2018_Fall 2018_Fall 2018_Fall 2018","CHM2045_CHM2045L_EGS1006_ENC1101_EUH1000","A_A_A_A-_B+","CHM_CHM_MEC_EF_HIS"
"295","5A6A2D57FAACEF84512E11CD45E428728CF55B67",4,32,"Biomedical Sciences","Biomedical Sciences","F","White","White","ESCA","ESCA","NoAttempt","NoAttempt","NoAttempt",14,4,"Retained",4.6,"Others","Others","Others","Others","BSC2010","A","Others","Others","Others","Others",294,"2017_2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_CHM2046_CHM2046L_CPO2002","A_A_A_A_A","BY_BY_CHM_CHM_GOV"
"296","5B4A2582F1D1C8A24C4CC670F21E3BAEBDC77B79",2.6075,30,"Marine Biology","Marine Biology","F","African American","African American","OSCE","Others","MAC1105C","MAC1105C","B",14,2.285714286,"Retained",3.3,"Others","Others","Others","Others","BSC2010","C","Others","Others","PSY2012","D",295,"2017_2017_2017_2017","Fall 2017_Fall 2017_Fall 2017_Fall 2017","BSC2010_BSC2010L_CRW2001_PSY2012","C_C_B_D","BY_BY_EF_PSY"
"297","5B75B3A3A9E548F2FB6FF4B87C5C1295DB47EBBC",3.769230769,21,"Cybersecurity","Cybersecurity","M","White","White","ESCA","ESCA","MAC1147","MAC1147","A",13,3.838461538,"Retained",4.41,"Others","Others","Others","Others","Others","Others","Others","Others","Others","Others",296,"2017_2017_2017","Fall 2017_Fall 2017_Fall 2017","CIS2530_EUH1000_REL1300","B+_A_A","SS_HIS_PR"
