"","UNIV_ROW_ID","CRSNAME1","CRSNAME2","CRSNAME3","CRSNAME4","CRSNAME5","CRSNAME6","CRSNAME7","CRSNAME8","CRSNAME9","Credit1","Credit2","Credit3","Credit4","Credit5","Credit6","Credit7","Credit8","Credit9","CRSgrade1","CRSgrade2","CRSgrade3","CRSgrade4","CRSgrade5","CRSgrade6","CRSgrade7","CRSgrade8","CRSgrade9","COHORT_YEAR","TERM_START","TERM_TO_USE","STU_RECENT_ADM_DT","HOURS_BROUGHT_TO_UNIVERSITY","ENTRY_PROGRAM_CODE","ENTRY_PROGRAM","ENTRY_COLLEGE","ENTRY_DEPARTMENT_CODE","ENTRY_DEPARTMENT","AREA_OF_STRATEGIC_EMPHASIS","PSE","GENDER","ETHNICITY","AGE_AT_ENTRY","COUNTY","COUNTY_GROUP","STATE","STATE_GROUP","NATION","NATION_GROUP","HONORS_STUDENT","FIRST_GENERATION_STUDENT","Stu_MilitaryVetBenefitDesc","MILITARY_VET_BENEFITS","Stu_MilitaryStatusDesc","MILITARY_STATUS","DISABILITY","ATHLETE","GPA_HIGHSCHOOL","APPLICANT_TIER","HIGH_SCHOOL_NAME","FIRST_FALL_PELL","FIRST_FALL_PELL_AMOUNT","FIRST_FALL_BRIGHT_FUTURES","FIRST_FALL_BRIGHT_FUTURES_AMOUNT","FIRST_FALL_ANY_LOANS","FIRST_FALL_ANY_LOANS_AMOUNT","FIRST_FALL_NEED_BASED_LOANS","FIRST_FALL_NEED_BASED_LOANS_AMOUNT","FIRST_FALL_NON_NEED_BASED_LOANS","FIRST_FALL_NON_NEED_BASED_LOANS_AMOUNT","SUBMITTED_ACT","ACT_SCORE","ACT_PROPORTION","SUBMITTED_SAT","SAT_SCORE","SAT_PROPORTION","BEST_TEST","AP_CREDITS","ATTENDED_SECOND_FALL_TERM","GPA_ENTERING_SECOND_FALL","APR","FIRST_FALL_GPA","NOTES"
"1818",970403923,"CHM2045","CHM2045L","IDH1040","MAC2312","PHY2048","PHY2048L","","","","3","1","3","4","3","1","","","","A-","B+","B","B+","B-","A","","","",20162017,201605,201608,201608,30,"U-CPE-BSCE00","Computer Engineering","HMCSE","Electrical & Computer Engineer","Electrical and Computer Engineering","STEM","YES","Male","White",18,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","Yes","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.52,1,"Navarre High School","No",0,"Yes",1545,"Yes",2721,"Yes",1679,"Yes",1042,"Yes",31,0.84375,"No",0,0,"ACT",30,"Yes",3.31,"Yes",3.246666,""
"1819",970403925,"BSC1085","BSC1085L","MAT1033","PHI2010","PSY2012","","","","","3","1","4","3","3","","","","","D","D","B","A-","C","","","","",20162017,201605,201608,201608,6,"U-ATH-BS-00","Athletic Training","UKCOH","Movement Sciences and Health","Movement Sciences and Health","Health","YES","Female","White",19,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","Yes",3.71,4,"Navarre High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",19.5,0.484375,"No",0,0,"ACT",0,"Yes",2.721875,"Yes",2.364285,""
"1820",970403928,"BSC1085","BSC1085L","HSC2577","STA2023","SYG2000","","","","","3","1","3","3","3","","","","","B","B","B+","A","A","","","","",20162017,201605,201608,201608,59,"U-NUR-BSN-01","BSN","UKCOH","Nursing","Nursing","Health","YES","Female","White",18,"Okaloosa","Tri-County","Florida","Florida","United States","USA","No","No","Post-9/11 GI Bill","Receiving Benefits","Eligible Dependent","Military Status","No","No",3.86,2,"Collegiate High School Nwfsc","No",0,"Yes",1001,"No",0,"No",0,"No",0,"Yes",25.5,0.671875,"No",0,0,"ACT",0,"Yes",3.724242,"Yes",3.530769,""
"1821",970403938,"ARH1000","BSC1085","BSC1085L","PSY2012","STA2023","","","","","3","3","1","3","3","","","","","A","A","A","A","A","","","","",20162017,201605,201608,201608,39,"U-NUR-BSN-01","BSN","UKCOH","Nursing","Nursing","Health","YES","Female","White",18,"Okaloosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.13,1,"Choctawhatchee High School","Yes",2908,"Yes",1339,"No",0,"No",0,"No",0,"Yes",33,0.90625,"Yes",1280,0.733333,"ACT",9,"Yes",3.941666,"Yes",4,""
"1822",970403951,"BSC1005","BSC1005L","EDF1005","EDF2085","SPC2608","","","","","2","1","3","3","3","","","","","A","A","B+","A","A-","","","","",20162017,201605,201608,201608,27,"U-ESE-BA-01","Exceptional Student Education Certification","CEPS","Teacher Ed & Ed Leadership","Teacher Education and Educational Leadership","Education","YES","Female","Hispanic",18,"Bay","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.29,2,"Palm Bay Preparatory Academy","Yes",2908,"Yes",924,"No",0,"No",0,"No",0,"Yes",26.25,0.695312,"Yes",1130,0.608333,"ACT",0,"Yes",3.75,"Yes",3.75,""
"1823",970403957,"AMH2010","CGS2570","HFT2000","MAT1033","","","","","","3","3","3","4","","","","","","C","D","C+","F","","","","","",20162017,201605,201608,201608,9,"U-HOS-BS-00","Guest Experience Management","COB","Global Hosp & Tourism Mgmt","Global Hospitality and Tourism Management","Not Available","NO","Male","African American",18,"Dade","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.68,4,"Miami Central Sr High School","Yes",2908,"No",0,"Yes",1732,"Yes",1732,"No",0,"Yes",18.25,0.445312,"Yes",970,0.475,"SAT",0,"Yes",2.490909,"Yes",1.223076,""
"1824",970403976,"AMH2010","BSC1005","BSC1005L","PHI2010","THE2000","","","","","3","2","1","3","3","","","","","A-","C+","B","A-","A","","","","",20162017,201605,201608,201608,26,"U-PSY-BA-00","Psychology","UKCOH","Psychology","Psychology","Not Available","NO","Female","Two or More",19,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Receiving Benefits","Not Receiving Benefits","Veteran (Service Date Unknown)","Military Status","No","No",4.2,2,"Escambia High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",26.5,0.703125,"No",0,0,"ACT",12,"Yes",2.604761,"Yes",3.483333,""
"1825",970403985,"MAC1105","MUN3213","MUT1111","MUT1271","MVS1311","SPC2608","","","","3","1","3","1","3","3","","","","A","A","A","A","A","A","","","",20162017,201605,201608,201608,18,"U-MUE-BME-00","Music Education","CASSH","Music","Music","Education","YES","Female","White",18,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.73,2,"Pensacola High School","Yes",2033,"Yes",1078,"No",0,"No",0,"No",0,"Yes",28,0.75,"Yes",1230,0.691666,"ACT",18,"Yes",3.892857,"Yes",4,""
"1826",970403992,"CHM1020","LIT2000","MAC1140","MSL1990","PSY2012","","","","","3","3","3","2","3","","","","","B","B","C-","A-","B","","","","",20162017,201605,201608,201608,12,"U-MEC-BSME00","Mechanical Engineering","HMCSE","Mechanical Engineering","Mechanical Engineering","STEM","YES","Male","White",19,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.26,2,"Milton High School","No",0,"Yes",1078,"No",0,"No",0,"No",0,"Yes",26.25,0.695312,"No",0,0,"ACT",0,"Yes",2.470967,"Yes",2.821428,""
"1827",970404000,"ECO2013","ENC1101","ESC2000","MAT1033","","","","","","3","3","3","4","","","","","","C","A-","A-","A","","","","","",20162017,201605,201608,201608,0,"U-BUS-BSBA00","Business, General","COB","Management","Management","Not Available","NO","Male","White",19,"Duval","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.28,3,"Bishop Kenny High School","No",0,"No",0,"No",0,"No",0,"No",0,"No",0,0,"Yes",1010,0.508333,"SAT",0,"Yes",3.475,"Yes",3.4,""
"1828",970404003,"CPO2002","LIT2000","MAT1033","SLS1990","","","","","","3","3","4","3","","","","","","W","NF","NF","F","","","","","",20162017,201605,201608,201608,0,"U-INT-BA-00","International Studies","CASSH","Government","Government","Global","YES","Female","African American",19,"Dade","Other Florida Counties","Florida","Florida","United States","USA","No","Yes","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.3,4,"Miami Central Sr High School","Yes",5816,"No",0,"Yes",5444,"Yes",3464,"Yes",1980,"Yes",21.25,0.539062,"No",0,0,"ACT",0,"Yes",0,"No",0,""
"1829",970404009,"BSC1085","BSC1085L","MAC1105","PHI2603","PSY2012","","","","","3","1","3","3","3","","","","","B","B","C+","B+","B","","","","",20162017,201605,201608,201608,0,"U-NUR-BSN-01","BSN","UKCOH","Nursing","Nursing","Health","YES","Female","White",19,"Clay","Other Florida Counties","Florida","Florida","United States","USA","No","Yes","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.66,5,"Ridgeview High School","Yes",1683,"No",0,"Yes",1732,"Yes",1732,"No",0,"Yes",21,0.53125,"Yes",1000,0.5,"ACT",0,"Yes",3.454285,"Yes",2.907692,""
"1830",970404016,"AMH2010","BSC2010","BSC2010L","ENC1101","HSC3535","","","","","3","3","1","3","3","","","","","B","C","B","A","B","","","","",20162017,201605,201608,201608,0,"U-BLY-BS-01","Pre-Professional","HMCSE","Biology","Biology","STEM","YES","Female","White",18,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",2.73,5,"J M Tate High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",21.25,0.539062,"Yes",920,0.433333,"ACT",0,"Yes",2.703225,"Yes",3,""
"1831",970404032,"BSC2010","BSC2010L","MAC1140","MUH2930","PHI2603","","","","","3","1","3","3","3","","","","","F","D","W","C+","C","","","","",20162017,201605,201608,201608,7,"U-MBY-BS-00","Marine Biology","HMCSE","Biology","Biology","STEM","YES","Female","Hispanic",19,"Okaloosa","Tri-County","Florida","Florida","United States","USA","No","No","Survivors' and Dependents' Educational Assistance","Receiving Benefits","Eligible Dependent","Military Status","No","No",3.73,3,"Niceville High School","No",0,"Yes",770,"No",0,"No",0,"No",0,"Yes",23.25,0.601562,"Yes",1180,0.65,"SAT",9,"Yes",2.536363,"Yes",1.39,""
"1832",970404036,"COP2334","ENC1102","ESC2000","MUH2930","","","","","","3","3","3","3","","","","","","A","F","D","C","","","","","",20162017,201605,201605,201605,6,"U-CPS-BS-00","Computer Science","HMCSE","Computer Science","Computer Science","STEM","YES","Male","Hispanic",18,"Broward","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",2.8,4,"Cypress Bay High School","No",0,"No",0,"Yes",5442,"No",0,"Yes",5442,"Yes",26.5,0.703125,"Yes",1310,0.758333,"SAT",6,"Yes",2.333333,"Yes",1.75,""
"1833",970404046,"CCJ2002","ENC1102","MAC1105","PSY2012","SPC2608","","","","","3","3","3","3","3","","","","","F","C","F","D","C","","","","",20162017,201605,201605,201605,0,"U-CRJ-BA-00","Criminal Justice","CEPS","Criminal Justice","Criminal Justice","Not Available","NO","Male","Hispanic",18,"Dade","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.55,4,"Coral Reef Senior High School","No",0,"No",0,"Yes",7722,"Yes",1732,"Yes",5990,"No",0,0,"Yes",1070,0.558333,"SAT",0,"No",2.5,"No",1,""
"1834",970404054,"MAT1033","PSY2012","SLS1990","SPC2608","","","","","","4","3","3","3","","","","","","A","B+","A","A-","","","","","",20162017,201605,201608,201608,3,"U-COM-BA-00","Communication","CASSH","Communication","Communication","Not Available","NO","Male","White",18,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.06,4,"West Florida HS Advanced Tech","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",23.75,0.617187,"No",0,0,"ACT",3,"Yes",3.142857,"Yes",3.76923,""
"1835",970404061,"ECO2013","ENC1101","ESC2000","MAC1105","PSY2012","","","","","3","3","3","3","3","","","","","C","B","C-","D","B","","","","",20162017,201605,201608,201608,0,"U-FIN-BSBA00","Finance","COB","Finance","Finance","Gap Analysis","YES","Female","White",19,"Non-Florida","Non-Florida/Alabama","Kentucky","Other State","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.03,3,"Non-Florida High School","Yes",2908,"No",0,"Yes",2722,"Yes",1732,"Yes",990,"Yes",26,0.6875,"No",0,0,"ACT",0,"Yes",2.6,"Yes",2.14,""
"1836",970404068,"BSC1085","BSC1085L","ENC1102","MAT1033","PSY2012","","","","","3","1","3","4","3","","","","","F","NF","F","D","F","","","","",20162017,201605,201605,201605,0,"U-ELE-BA-02","Educational Studies","CEPS","Teacher Ed & Ed Leadership","Teacher Education and Educational Leadership","Education","YES","Female","White",18,"Duval","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",2.78,5,"Duncan U Fletcher High School","Yes",8654,"No",0,"Yes",20796,"Yes",10390,"Yes",10406,"No",0,0,"Yes",1010,0.508333,"SAT",0,"Yes",2.761538,"Yes",0.285714,""
"1837",970404103,"BSC2010","BSC2010L","ENC1101","MUH2930","STA2023","","","","","3","1","3","3","3","","","","","B","A","B+","A-","A","","","","",20162017,201605,201608,201608,0,"U-BLY-BS-01","Pre-Professional","HMCSE","Biology","Biology","STEM","YES","Female","White",18,"Hillsborough","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.18,2,"Braulio Alonso High School","No",0,"No",0,"Yes",2723,"Yes",822,"Yes",1901,"Yes",21.25,0.539062,"Yes",1010,0.508333,"ACT",0,"No",NA,"No",3.538461,""
"1838",970404107,"BSC1085","BSC1085L","MAC1105","PSY2012","SPC2608","","","","","3","1","3","3","3","","","","","C","C+","B","A","A","","","","",20162017,201605,201608,201608,15,"U-HLE-BS-01","Exercise Science","UKCOH","Movement Sciences and Health","Movement Sciences and Health","Not Available","NO","Female","White",18,"Osceola","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.04,3,"Saint Cloud High School","No",0,"Yes",1001,"No",0,"No",0,"No",0,"Yes",27.25,0.726562,"Yes",1080,0.566666,"ACT",3,"Yes",3.540625,"Yes",3.176923,""
"1839",970404116,"BSC1085","BSC1085L","ENC1102","PSY2012","STA2023","","","","","3","1","3","3","3","","","","","D+","D","A","B-","A","","","","",20162017,201605,201608,201608,6,"U-NUR-BSN-01","BSN","UKCOH","Nursing","Nursing","Health","YES","Female","White",18,"Okaloosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Receiving Benefits","Not Receiving Benefits","Eligible Dependent","Military Status","No","No",3.27,4,"Rocky Bayou Christian School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",21.75,0.554687,"No",0,0,"ACT",0,"Yes",3.265625,"Yes",2.846153,""
"1840",970404123,"BSC1085","BSC1085L","DEP2004","ENC1101","PHI2010","","","","","3","1","3","3","3","","","","","B","A","B+","A-","A","","","","",20162017,201605,201608,201608,12,"U-NUR-BSN-01","BSN","UKCOH","Nursing","Nursing","Health","YES","Male","White",19,"Okaloosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.66,3,"Crestview Senior High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",25.25,0.664062,"No",0,0,"ACT",6,"Yes",3.52,"Yes",3.538461,""
"1841",970404128,"CHM2045","CHM2045L","LIT2000","MAC1140","PSY2012","","","","","3","1","3","3","3","","","","","B-","B+","B","B-","C+","","","","",20162017,201605,201608,201608,12,"U-MEC-BSME00","Mechanical Engineering","HMCSE","Mechanical Engineering","Mechanical Engineering","STEM","YES","Male","White",18,"Santa Rosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.87,3,"Milton High School","No",0,"Yes",1001,"Yes",2721,"No",0,"Yes",2721,"Yes",24.75,0.648437,"No",0,0,"ACT",0,"Yes",2.816666,"Yes",2.723076,""
"1842",970404143,"ECO2013","EVR2001","GEB1011","MAT1033","SLS1990","","","","","3","3","3","4","3","","","","","C","B-","A","C+","A","","","","",20162017,201605,201608,201608,3,"U-BUS-BSBA00","Business, General","COB","Management","Management","Not Available","NO","Female","White",18,"Okaloosa","Tri-County","Florida","Florida","United States","USA","No","Yes","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.86,3,"Crestview Senior High School","Yes",2908,"No",0,"Yes",2260,"Yes",1732,"Yes",528,"No",0,0,"Yes",1110,0.591666,"SAT",3,"Yes",2.977419,"Yes",2.95625,""
"1843",970404150,"ENC1101","MAT1033","MUH2930","SPC2608","","","","","","3","4","3","3","","","","","","A-","C","B","B","","","","","",20162017,201605,201608,201608,0,"U-ELE-BA-02","Educational Studies","CEPS","Teacher Ed & Ed Leadership","Teacher Education and Educational Leadership","Education","YES","Female","White",19,"Non-Florida","Non-Florida/Alabama","Georgia","Other State","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","Yes",3.21,5,"Non-Florida High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",19.5,0.484375,"Yes",900,0.416666,"ACT",0,"Yes",3.165625,"Yes",2.853846,""
"1844",970404153,"BSC2010","BSC2010L","BSC2844","ENC1101","MAT1033","","","","","3","1","1","3","4","","","","","C","C","A","B+","A","","","","",20162017,201605,201608,201608,6,"U-BMD-BS-00","Biomedical Sciences","HMCSE","Biology","Biology","STEM","YES","Female","Asian",18,"Non-Florida","Alabama Counties","Alabama","Alabama","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.2,3,"Non-Florida High School","Yes",2908,"No",0,"Yes",6757,"Yes",1732,"Yes",5025,"Yes",19.75,0.492187,"No",0,0,"ACT",0,"Yes",3.193333,"Yes",3.158333,""
"1845",970404156,"BSC2311","ECO2013","ENC1101","MAT1033","","","","","","3","3","3","4","","","","","","C+","B-","B+","B","","","","","",20162017,201605,201608,201608,0,"U-ACC-BSBA01","Professional Accountancy","COB","Accounting","Accounting","Gap Analysis","YES","Female","White",18,"Okaloosa","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","Yes","No",3.34,NA,"Choctawhatchee High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",22.75,0.585937,"No",0,0,"ACT",0,"Yes",2.85,"Yes",2.838461,""
"1846",970404159,"AFR1101","AFR1101L","ART1015C","ENC1101","MAT1033","PSY2012","","","","1","0","3","3","4","3","","","","A","XX","B-","B+","A","B-","","","",20162017,201605,201608,201608,3,"U-CPE-BSCE00","Computer Engineering","HMCSE","Electrical & Computer Engineer","Electrical and Computer Engineering","STEM","YES","Male","African American",19,"Okaloosa","Tri-County","Florida","Florida","United States","USA","No","No","Post-9/11 GI Bill","Receiving Benefits","Eligible Dependent","Military Status","No","No",3.37,3,"Niceville High School","No",0,"No",0,"No",0,"No",0,"No",0,"Yes",19,0.46875,"Yes",890,0.408333,"ACT",3,"Yes",3.518518,"Yes",3.292857,""
"1847",970404168,"BSC2010","BSC2010L","LIT2000","MAC1105","PSY2012","","","","","3","1","3","3","3","","","","","F","W","D","NF","C","","","","",20162017,201605,201608,201608,9,"U-UNDECIDED","Undecided Undergraduate","UNA","Unassigned","Unassigned","Not Available","NO","Female","White",18,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.45,4,"Dixie Hollins High School","Yes",2908,"No",0,"No",0,"No",0,"No",0,"Yes",22.75,0.585937,"No",0,0,"ACT",0,"No",NA,"No",0.75,""
"1848",970404175,"ANT2000","BSC2010","BSC2010L","BSC2844","ENC1101","REL1300","","","","3","3","1","1","3","3","","","","B-","W","W","B","B","B","","","",20162017,201605,201608,201608,6,"U-BLY-BS-01","Pre-Professional","HMCSE","Biology","Biology","STEM","YES","Female","African American",18,"Escambia","Tri-County","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",4.11,3,"Booker T Washington HS","No",0,"No",0,"Yes",841,"Yes",841,"No",0,"Yes",24.25,0.632812,"Yes",1040,0.533333,"ACT",0,"Yes",3.106896,"Yes",2.91,""
"1849",970404176,"ART1015C","ENC1101","MAC1990","PSY2012","SLS1990","","","","","3","3","3","3","3","","","","","B+","A-","C","C-","A","","","","",20162017,201605,201608,201608,0,"U-MEC-BSME00","Mechanical Engineering","HMCSE","Mechanical Engineering","Mechanical Engineering","STEM","YES","Male","White",19,"Broward","Other Florida Counties","Florida","Florida","United States","USA","No","No","Not Applicable","Not Applicable","No Military Status","No Military Status","No","No",3.16,4,"Cardinal Gibbons High School","No",0,"No",0,"No",0,"No",0,"No",0,"No",0,0,"Yes",1130,0.608333,"SAT",0,"Yes",2.528571,"Yes",2.94,""
